date,NO2,CO,SO2,O3
2026-01-14,8.942339263739996e-06,0.0270770801645186,1.379111498473711e-05,0.1121960426954662
2026-01-15,,,,0.1117055971248477
2026-01-16,,,,0.1119671348555415
2026-01-17,,,-0.0003266866551712,0.1131936178514451
2026-01-18,,0.0282064285129308,,0.1128322983197137
2026-01-19,3.253246508862621e-05,0.0268007048302226,7.694849673375634e-05,0.1143725856262094
2026-01-20,2.226187098131049e-05,0.0266846633301331,2.6191165306954645e-05,0.1117944454445558
2026-01-21,2.0767480085244944e-05,0.0232257269615051,-1.2068041856904389e-05,0.1133475781363599
2026-01-22,,,-8.863683433446568e-06,0.1111357882618904
2026-01-23,,,,0.112748349560242
2026-01-24,1.0539874288895136e-05,0.0296779812127351,-2.144365792032334e-05,0.1134950653010723
2026-01-25,1.5150091218174569e-05,0.0310432441377391,1.8498596019030216e-05,0.1136029600804927
2026-01-26,1.205873487227412e-05,0.0292612670787743,4.521346830491287e-05,0.1124159062609953
2026-01-27,,,,0.1141501657810865
2026-01-28,,,,0.1148365497881291
2026-01-29,1.960376075658132e-05,0.0267965706686178,5.276451464908405e-05,0.114452498216255
2026-01-30,2.095226545861805e-05,0.033835670891769,3.634785670495761e-05,0.1149276946397388
2026-01-31,3.323508939074065e-05,0.0300248479065687,0.0001409197562572,0.1151593234024795
2026-02-01,2.83198949344094e-05,0.032555825036505,-6.30704501531909e-05,0.1152829932523708
2026-02-02,2.0651241889359748e-05,0.0323854887392371,-2.5207566090457697e-05,0.114219469449869
2026-02-03,2.511774479724873e-05,0.0312188177236488,1.3798781708374008e-06,0.1143015737042707
2026-02-04,3.05631654518205e-05,0.0270201751217246,4.5845118745323726e-05,0.1148274380202386
2026-02-05,,,,0.1145991555908147
2026-02-06,2.9978565652737205e-05,0.0310864770164092,5.594912099792403e-05,0.114285860283702
2026-02-07,,,,0.1141858398914337
2026-02-08,3.032087747937219e-05,0.0320823770016431,6.397990069845469e-06,0.1156063041850632
2026-02-09,,0.032622929662466,,0.1138981856844004
2026-02-10,8.231612324986297e-06,0.0263331750174984,0.0002684926746749,0.1129094879416858
2026-02-11,,,,0.1132214893313015
2026-02-12,2.8184057425408223e-05,,-2.077743738482241e-05,0.1140355188764777
2026-02-13,,,,0.1136646725091279
2026-02-14,4.942934953890342e-05,0.0286451131105422,0.0001506079580276,0.1126381535740459
2026-02-15,2.532081325315713e-05,0.0319988983409369,2.6899698550550965e-05,0.1129033195914006
2026-02-16,2.820707684097417e-05,,6.791503357964905e-05,0.1145887875965997
2026-02-17,,0.0331888236105442,-2.0620296305019616e-05,0.1149308380543017
2026-02-18,,,-0.000202835391974,0.1137259007961142
2026-02-19,1.955938569153659e-05,0.0288401348516345,-6.877406212879578e-05,0.1121349635661817
2026-02-20,2.344492345617341e-05,0.0286290128715336,9.60589172791515e-05,0.1107501955885513
2026-02-21,,,,0.1130884111511941
2026-02-22,,,-8.987153402510254e-06,0.1133560747200367
2026-02-23,,,,0.1127870953550525
2026-02-24,,,,0.1142676152727183
2026-02-25,,,-0.0001954076942638,0.1125128367075733
2026-02-26,,,,0.1134744068863345
2026-02-27,2.3758373616415568e-05,0.025525486495878,-4.817491860782919e-05,0.1134041027695525
2026-02-28,3.30105332977837e-05,0.0296967023983597,9.563872481521685e-06,0.1138150364744896
2026-03-01,1.7765439774951698e-05,,0.0001496820675861,0.1145213636405327
2026-03-02,,,,0.1155823531980608
2026-03-03,3.4306218973749005e-05,0.0302587081880673,-5.516525784009395e-05,0.1130042917588177
2026-03-04,3.601496698408753e-05,0.0259221271776101,2.525072252302336e-05,0.1137208577756788
2026-03-05,2.8608761402376164e-05,0.0280282794311642,2.140066161311032e-05,0.1129577972140966
2026-03-06,,,-8.488933131697454e-05,0.1149219625136431
2026-03-07,,0.0269709460969482,-3.425651149362758e-05,0.1152555686878223
2026-03-08,2.2638129007646057e-05,0.0298720968680249,1.2338179509910964e-06,0.1129226240457273
2026-03-09,3.723131300736488e-05,0.0314888829158412,3.4694356125986275e-05,0.1128557162249789
2026-03-10,4.434184912887369e-05,0.0280737267299131,0.0001101677766968,0.1132651450587254
2026-03-11,2.318315255251946e-05,0.0243147797882556,-8.819243446856446e-05,0.1126356018232364
2026-03-12,3.4313949887793315e-05,0.0247375025646761,2.029298578065664e-06,0.11511507791047
2026-03-13,3.4812938793038484e-05,0.0275604440079581,4.68422681332149e-05,0.1145717903387312
2026-03-14,3.173561030204534e-05,0.0270247060212899,4.524618219875265e-05,0.1150259920487216
2026-03-15,2.396895329563146e-05,0.0311438748612999,5.049944388256157e-05,0.1167310996382844
2026-03-16,3.520741749222604e-05,0.0312875549084153,-2.841217842905416e-05,0.1154354801949332
2026-03-17,4.284634425338092e-05,0.035641074180603,6.646497487963643e-05,0.1154163181781768
2026-03-18,4.547436950425825e-05,0.0255928266048431,0.0002163436192353,0.1146536403719116
2026-03-19,1.7243307108098332e-05,0.0280376374721527,-0.0001394571991113,0.1149819373500113
2026-03-20,,,,0.1153229644485548
2026-03-21,,,-0.00012735160999,0.1144824989286123
2026-03-22,,,-0.0001941867813002,0.1164827750009648
2026-03-23,4.378965231808252e-05,0.0282780923880636,2.391538832018007e-05,0.1161216306043606
2026-03-24,3.0026586069939903e-05,0.0270625414060694,-2.796933322022068e-06,0.1160441628273795
2026-03-25,2.5694280386807425e-05,0.027422715974755,3.756386545759479e-05,0.1172214021869734
2026-03-26,1.7874155787467316e-05,0.0262834203965736,-5.5743320596472285e-06,0.1157677527151855
2026-03-27,2.213596500647933e-05,0.0279584534466266,-9.187875257339328e-05,0.1173360518672887
2026-03-28,,,,0.1156220344059607
2026-03-29,3.0192708105790768e-05,0.0299464288842061,0.0003017259547381,0.1159614784752621
2026-03-30,1.4753630239283666e-05,,0.0001330061779299,0.1156612586449174
2026-03-31,,,8.048955351114273e-07,0.1173102093093535
2026-04-01,8.605524395561052e-06,0.0302112617688934,-2.021532687076952e-05,0.116297164822326
2026-04-02,2.2115732370764363e-05,0.024693171493709,8.575021456636023e-05,0.1183627304785391
2026-04-03,1.314127568245264e-05,0.0244472261518239,-1.988792519114213e-06,0.1165267772534314
2026-04-04,,,,0.1163426054751171
2026-04-05,-6.81973688188009e-07,0.0273427728873987,-0.0001372567603539,0.1158498936131888
2026-04-06,2.5282323934204343e-05,0.0204873513430356,0.0001354846262984,0.1176046271826706
2026-04-07,2.354766196991217e-05,0.0277974836528301,2.002474688348836e-05,0.1177294780226314
2026-04-08,2.029925911838057e-05,0.0269258148968219,0.0001147928114349,0.1171523442163186
2026-04-09,7.737131090834737e-05,,-0.0001285465841647,0.116577809201736
2026-04-10,,,,0.1162911910636752
2026-04-11,,,0.0001163425397348,0.1190449014013888
2026-04-12,2.8937417179501304e-06,0.0268375314772129,8.012349142758366e-05,0.1169496000397439
2026-04-13,1.175232901979533e-05,0.0247312717967563,0.0002464471243421,0.117255076035565
2026-04-14,5.115952295195062e-06,0.0261082269251346,0.0001051492645973,0.115316562062385
2026-04-15,1.946785614891131e-05,0.0254991309717297,0.0002287711537904,0.1153247664664305
2026-04-16,1.722914390274337e-05,0.0269403464483971,0.0002036133541327,0.1161778260971985
2026-04-17,1.4274680919557935e-05,0.027756743836734,6.916488786662904e-05,0.1160773659745852
2026-04-18,2.633569446414993e-05,0.0275409996199111,0.0001189267750738,0.1177467820691127
2026-04-19,2.4709033141334658e-05,0.0282385985129604,7.304173399461434e-05,0.1187207666682262
2026-04-20,2.5479972406981008e-05,0.0303318165615201,6.127554404562997e-05,0.1184662137837971
2026-04-21,4.00959276400196e-05,0.0223532076925039,-0.0001375538153557,0.1160381919905251
2026-04-22,1.694953334663296e-05,,-0.0001424004747402,0.1162646320812842
2026-04-23,1.7945177842193515e-05,0.0300559299066662,4.6327695599757135e-05,0.1162989614531397
2026-04-24,1.0475374854953165e-05,0.0283571634441614,2.836710761281817e-05,0.1170043314204496
2026-04-25,1.711939071924462e-05,0.0273254601550953,-3.034584193041415e-05,0.1172743474735933
2026-04-26,1.5101873609287744e-05,0.0264650322496891,1.7169387071837924e-05,0.1166354099325105
2026-04-27,,,,0.1161363520750812
2026-04-28,1.0629229109326843e-05,,-6.903539406266646e-05,0.1162819418252683
2026-04-29,,,,0.1177886385543673
2026-04-30,,,-0.0003333589847898,0.1159984985110806
2026-05-01,5.225641328771806e-05,0.0260557355359196,0.0002501238880995,0.1155758805426896
2026-05-02,1.538978176540695e-05,0.0262283582240343,2.597557759145275e-05,0.1169907086912323
2026-05-03,2.1811963506479515e-05,0.0266181746933688,3.158365833852176e-05,0.1161065767793094
2026-05-04,2.685252951550865e-05,,2.47945209097948e-05,0.1180875216628991
2026-05-05,1.3753080601475176e-05,0.0253031262662261,,
2026-05-06,2.318389879046417e-05,0.0251748993006699,1.860585195137664e-05,0.1183389875234342
2026-05-07,1.297237238654466e-05,0.0249175497905371,3.801958065549924e-05,0.1181209087371826
2026-05-08,1.7041924535328244e-05,0.0310849322569231,-4.302912769644001e-05,0.1175880467190462
2026-05-09,2.284574543409689e-05,0.0301941726356744,9.09260702015176e-05,0.1179320933513863
2026-05-10,1.923818345622513e-05,0.02891482381771,0.0001456485155241,0.1160973504770035
2026-05-11,1.3285068931626512e-05,0.026579825049068,9.536965990264434e-06,0.1154436008895144
2026-05-12,2.4870463630577432e-05,0.024739764207466,3.953051380597813e-05,0.1143022186908067
2026-05-13,1.710579467888757e-05,0.0257054565816509,2.943055014347428e-05,0.1141339796138744
2026-05-14,1.908195203473692e-05,0.0234834633412815,2.276309169246815e-05,0.1127702132159588
2026-05-15,2.422459151842448e-05,0.0257857616192528,0.000199665405469,0.1171819433277728
2026-05-16,3.1879548259894364e-05,0.0274557802826166,0.0001264036343147,0.1165913042484545
2026-05-17,2.699032734199136e-05,0.0230586332082748,0.0001302152079176,0.115630833249466
2026-05-18,3.030737669810744e-05,0.0274513421908897,9.71505785041939e-05,0.1168213162352057
2026-05-19,2.113346774768572e-05,0.0285160845352543,0.0001341891801593,0.1167838982507294
2026-05-20,3.773422819601061e-05,0.0296104041238625,-5.8950549414889375e-06,0.117618207107572
2026-05-21,2.3258284272742458e-05,0.0275241341441869,-5.146979362637337e-05,0.117130453533986
2026-05-22,3.5635104255301746e-05,0.0308589374025662,7.56695564717141e-05,0.1156592068134569
2026-05-23,2.657122618424741e-05,0.0275680080623082,0.0001477768968495,0.1171535151261909
2026-05-24,2.5962014433389413e-05,0.0328742485169483,0.0001218676494545,0.1180234403879034
2026-05-25,3.903760292208366e-05,0.0316891409456729,0.0001484066634523,0.117544409365226
2026-05-26,4.520612905749162e-05,0.032245529167678,-2.680983016034588e-05,0.1170129542257271
2026-05-27,4.401540263643256e-05,0.0279106208207932,6.472308425806908e-05,0.1168997091989891
2026-05-28,3.987959177808783e-05,0.0286065059093137,4.337013397162082e-05,0.1187793700134053
2026-05-29,3.582969243472044e-05,0.0299127174784307,8.958707427255932e-05,0.1194381255145166
2026-05-30,,0.0273959120968356,0.0001156405815655,0.1176161069203825
2026-05-31,2.156142962219845e-05,0.027490892757972,7.369052112174948e-05,0.1165182999536103
2026-06-01,1.620842731783484e-05,0.0270917120256594,4.9073682654196486e-05,0.1170614066661572
2026-06-02,1.8111666367629225e-05,0.0270363144252611,2.108950755820272e-05,0.1162501160128443
2026-06-03,2.134588151471285e-05,0.0284857915616349,4.022514853356066e-05,0.1158940368423274
2026-06-04,2.4743334337222668e-05,0.028500100183818,1.6425902311525804e-07,0.1167973626185866
2026-06-05,1.857480963756876e-05,0.0261538696403686,-0.0001152288098334,0.1172422465740465
2026-06-06,1.3172881169380576e-05,0.0234331597990178,9.861258108092284e-05,0.1175129865022266
2026-06-07,2.154096578948941e-05,0.0287512279237094,-4.87257848440808e-05,0.1167213697643841
2026-06-08,2.6790522961349853e-05,0.0265430036659647,8.438310108511574e-05,0.1177666508683971
2026-06-09,2.173441918446685e-05,0.0296208348761244,7.504684064466953e-05,0.1191292995331334
2026-06-10,3.209404537671987e-05,0.0322345814534596,0.0001151890761927,0.1191883277344076
2026-06-11,2.446864918430733e-05,0.0310919187886982,6.227382493761979e-05,0.1177850570164474
2026-06-12,,,,0.111481137573719
2026-06-13,2.071951399784666e-05,0.0251710514227549,8.270814688178992e-05,0.1117497873949069
2026-06-14,2.0064819099471524e-05,0.0255535282194614,6.134223402212326e-05,0.1103846309523956
2026-06-15,2.3238661638710515e-05,0.0257688419660553,0.0001435213064313,0.1135394020992166
2026-06-16,2.517949837965716e-05,0.0271884278239061,9.53806898685412e-06,0.1152371821158072
2026-06-17,1.4061130084495316e-05,0.0278189853476039,1.1020765985291373e-05,0.1152386824582137
2026-06-18,2.133604939444921e-05,0.0268917587399482,1.3216177571515934e-06,0.1180459239027079
2026-06-19,3.115932999849867e-05,0.0286189719018611,0.0003311834265394,0.1178179191900234
2026-06-20,1.9386260481207334e-05,0.0298850673210361,0.0003444637619204,0.1187856152069335
2026-06-21,1.953191270910214e-05,0.0276648704798854,3.336473537274287e-05,0.1191755354988808
2026-06-22,1.5756356175267644e-05,0.0260196844488382,0.000319015002727,0.1174995799859364
2026-06-23,,0.0313215262474531,0.0003721033351919,0.1170391690205125
2026-06-24,1.838712563735969e-05,0.024397495513161,4.2568330361279406e-05,0.115233148429908
2026-06-25,1.6319353943572423e-05,0.0285892333543183,2.0770884021207195e-05,0.1155981152665381
2026-06-26,1.2235974353913549e-05,0.0266581060630934,-0.0001094784741629,0.1154683420532628
2026-06-27,1.1629951921400383e-05,0.0280068682749634,-2.743995476824541e-05,0.1121699067891812
2026-06-28,2.822170657357977e-05,0.0254084610690673,0.0001159395723435,0.113705015211713
2026-06-29,3.05339585309489e-05,0.0243681598692498,3.783769405345083e-05,0.1149074018878095
2026-06-30,3.959850408707508e-05,0.0268060276284813,0.0002988236908148,0.1168056197610555
2026-07-01,2.9767305914349125e-05,0.0298518146453208,0.0001953340069674,0.1174310561196476
2026-07-02,3.066427465771836e-05,0.0275066165874401,8.508391582319175e-05,0.1163786302010218
2026-07-03,2.097730037868522e-05,0.0278350562617486,1.3691842851633402e-05,0.1163761772069276
2026-07-04,2.001327472153544e-05,0.0259160581231117,0.0002369893018112,0.1167386615393208
2026-07-05,1.6498632362527132e-05,0.0285603673093848,8.698700350195347e-05,0.1159209164918637
2026-07-06,2.2615138649681203e-05,0.0281763054354458,,
2026-07-07,2.5109085777794647e-05,0.0287627519684888,8.607804469647818e-05,0.1158311584708737
2026-07-08,2.6960292852133232e-05,0.0267525917539993,0.0003119793580072,0.1177152534033738
2026-07-09,4.011553788917478e-05,0.0310732782723344,-0.0001401247869529,0.118669419750279
2026-07-10,2.904109262165851e-05,0.0274137162110384,1.1941448174273356e-05,0.1186845794904465
2026-07-11,4.122605988803636e-05,,-4.803235579482349e-05,0.1179346236235955
2026-07-12,3.2117361930933585e-05,0.0315011303339685,1.2678528157216027e-05,0.116477576829493
2026-07-13,2.013651053001762e-05,0.0298556884543763,0.0001449278576183,0.1180392369335772
2026-07-14,2.38490202122946e-05,0.0274451578683827,-2.072749641063803e-05,0.1174612328702328
2026-07-15,1.7403742810489824e-05,0.0254527511341231,5.104777947367282e-05,0.1168324846555205
2026-07-16,2.174745179218008e-05,0.0255305177952144,1.459613690428796e-05,0.115132532721641
2026-07-17,2.0083116461400152e-05,0.0267685978956844,8.606161717062944e-05,0.1155313051798764
2026-07-18,2.822915360451114e-05,0.0279079799245043,0.0001020807413851,0.1155041513197562
2026-07-19,2.5908362860920737e-05,0.0295953379351307,0.0001798077296811,0.1171414843376945
2026-07-20,2.064343887548817e-05,0.0298090915381908,-1.1326082272944404e-05,0.1148774038050688
2026-07-21,2.7324908806608e-05,0.0323504906795595,-5.986773999657267e-05,0.1135490773355259
2026-07-22,2.1870814682264e-05,0.0299466641052909,9.815903486549574e-05,0.1140863126983829
2026-07-23,3.2035977336122684e-05,0.0350324602468925,-5.2094931900272986e-05,0.1146928459113719
2026-07-24,2.419663915134152e-05,0.0296693611456904,-2.1085354092065245e-05,0.1170546830284829
2026-07-25,2.8143635058263e-05,0.0291677311890655,-5.522532284180206e-05,0.1196392529151019
2026-07-26,2.598591450569748e-05,0.0287938629718203,-2.402543161610304e-05,0.1208055929518213
2026-07-27,,,0.000147727762669,0.1187158678384388
2026-07-28,2.270681894655214e-05,0.0318049494591024,-0.0004624085912447,0.1197187938662462
2026-07-29,2.370022052260041e-05,0.0314605798027137,0.0001072979362015,0.1196631629969559
2026-07-30,1.8913304438683552e-05,0.0312272722555978,-2.0934740645958192e-05,0.1194992582587634
2026-07-31,1.8877058931232977e-05,0.0313308429336402,6.592355833845431e-05,0.119694132138701
2026-08-01,1.5843230713748515e-05,0.030152388501401,9.924456966606467e-05,0.1194993738158076
2026-08-02,8.575683405557097e-06,0.0289319175012085,0.0002242117873265,0.1200753495681519
2026-08-03,1.4288702357134752e-05,0.027054364178726,-7.553199453547637e-05,0.1197979114219254
2026-08-04,1.2845564377265098e-05,0.029998318165202,6.804896345004505e-05,0.1175333869223501
2026-08-05,1.6691218688185257e-05,0.026597220211839,0.0002016416593687,0.1175370837251345
2026-08-06,1.795530582724167e-05,0.0291071905568242,5.60277063544033e-05,0.1206648571818482
